workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID,homeCountry,workCountry,homeCanton,workCanton
47.62,6.79,35.0,47.62,6.79,115.0,151,3389580893,France,France,-,-
47.24,6.04,108.0,47.24,6.04,43.0,151,552316406,France,France,-,-
45.79,6.04,60.0,45.79,6.04,91.0,151,2706974127,France,France,-,-
47.49,8.5,27.0,47.47,8.49,20.0,151,36497004,Suisse,Suisse,Zürich,Zürich
45.8,9.08,122.0,45.8,9.08,29.0,151,4909061157,Italia,Italia,-,-
46.62,8.04,74.0,46.62,8.04,77.0,151,726288841,Suisse,Suisse,Bern - Berne,Bern - Berne
46.2,6.14,11.0,46.53,6.65,109.0,151,107803143,Suisse,Suisse,Vaud,Genève
46.19,6.12,77.0,46.19,6.12,73.0,151,479461125,Suisse,Suisse,Genève,Genève
47.75,7.37,22.0,47.75,7.37,21.0,151,880344192,France,France,-,-
46.53,6.64,72.0,46.53,6.64,79.0,151,817956751,Suisse,Suisse,Vaud,Vaud
47.75,7.34,10.0,47.75,7.33,51.0,151,22437377,France,France,-,-
47.82,7.15,69.0,47.82,7.15,82.0,151,235661933,France,France,-,-
47.38,8.54,82.0,47.38,8.54,58.0,151,2549528592,Suisse,Suisse,Zürich,Zürich
45.87,7.83,23.0,45.87,7.83,17.0,151,329958457,Italia,Italia,-,-
47.39,8.49,52.0,47.39,8.49,29.0,151,155514769,Suisse,Suisse,Zürich,Zürich
46.95,7.45,21.0,46.95,7.45,15.0,151,704692113,Suisse,Suisse,Bern - Berne,Bern - Berne
47.16,6.74,89.0,47.16,6.74,24.0,151,91590537,France,France,-,-
47.5,8.73,55.0,47.5,8.73,33.0,151,469501549,Suisse,Suisse,Zürich,Zürich
47.41,8.56,10.0,47.41,8.56,63.0,151,295127833,Suisse,Suisse,Zürich,Zürich
45.85,6.1,88.0,45.85,6.1,64.0,152,727768847076438017,France,France,-,-
47.24,6.05,25.0,47.2,5.94,34.0,152,493391861,France,France,-,-
47.56,7.61,29.0,47.56,7.58,32.0,152,2697820208,Suisse,Suisse,Basel-Stadt,Basel-Stadt
46.26,6.95,13.0,46.25,6.95,57.0,152,392859263,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.2,6.14,19.0,46.2,6.14,133.0,152,1592184930,Suisse,Suisse,Genève,Genève
45.94,6.11,13.0,45.94,6.11,129.0,152,167735299,France,France,-,-
46.64,6.64,46.0,46.64,6.64,102.0,152,450815682,Suisse,Suisse,Vaud,Vaud
47.41,8.39,44.0,47.41,8.39,104.0,152,997801836,Suisse,Suisse,Zürich,Zürich
47.38,8.54,25.0,47.38,8.54,11.0,152,348759062,Suisse,Suisse,Zürich,Zürich
47.78,7.28,39.0,47.78,7.28,113.0,152,908096322,France,France,-,-
45.72,6.66,88.0,45.72,6.66,64.0,152,912848556,France,France,-,-
46.95,7.39,73.0,46.95,7.39,75.0,152,828622741,Suisse,Suisse,Bern - Berne,Bern - Berne
47.71,9.15,71.0,47.71,9.15,79.0,152,2374953662,Deutschland,Deutschland,-,-
45.94,6.44,44.0,45.94,6.44,28.0,152,711197970,France,France,-,-
46.72,7.06,10.0,46.72,7.06,25.0,152,753241232772661248,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
46.28,6.08,79.0,46.28,6.08,59.0,152,75037519,France,France,-,-
47.18,8.45,44.0,47.18,8.45,33.0,152,2335938087,Suisse,Suisse,Zug,Zug
45.83,8.81,124.0,45.83,8.81,27.0,152,256522329,Italia,Italia,-,-
45.89,6.11,28.0,45.89,6.11,86.0,152,926168030,France,France,-,-
47.54,7.71,15.0,47.58,7.81,27.0,152,61947732,Deutschland,Deutschland,-,-
46.11,6.27,83.0,46.11,6.27,67.0,152,837778903,France,France,-,-
46.2,6.14,29.0,46.18,6.14,45.0,152,2902627126,Suisse,Suisse,Genève,Genève
47.38,8.5,89.0,47.38,8.5,33.0,152,867375871,Suisse,Suisse,Zürich,Zürich
46.25,6.1,22.0,46.23,6.11,26.0,152,613828174,Suisse,France,Genève,-
46.52,6.67,42.0,46.52,6.67,57.0,152,770113435,Suisse,Suisse,Vaud,Vaud
46.99,7.5,36.0,46.99,7.5,11.0,153,86479843,Suisse,Suisse,Bern - Berne,Bern - Berne
46.1,6.57,75.0,46.1,6.57,66.0,153,1817201420,France,France,-,-
47.14,9.52,18.0,47.14,9.52,71.0,153,1868781655,Liechtenstein,Liechtenstein,-,-
47.56,7.58,104.0,47.56,7.58,49.0,153,812759934,Suisse,Suisse,Basel-Stadt,Basel-Stadt
46.3,7.54,57.0,46.3,7.54,96.0,153,953547985,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.06,8.31,123.0,47.06,8.31,27.0,153,571881643,Suisse,Suisse,Luzern,Luzern
45.83,8.89,11.0,45.83,8.89,111.0,153,2221337014,Italia,Italia,-,-
46.17,9.0,16.0,46.14,9.02,48.0,153,2731973861,Suisse,Suisse,Ticino,Ticino
47.26,6.01,68.0,47.26,6.01,71.0,153,815969574,France,France,-,-
47.75,6.01,55.0,47.75,6.01,62.0,153,2372348826,France,France,-,-
46.2,6.13,88.0,46.2,6.13,52.0,153,268188019,Suisse,Suisse,Genève,Genève
47.38,8.54,90.0,47.38,8.54,63.0,153,712329732155641856,Suisse,Suisse,Zürich,Zürich
45.9,6.23,56.0,45.9,6.23,74.0,153,938620050,France,France,-,-
47.38,8.54,22.0,47.38,8.54,17.0,153,17062476,Suisse,Suisse,Zürich,Zürich
47.38,8.54,93.0,47.38,8.54,59.0,153,1105212211,Suisse,Suisse,Zürich,Zürich
47.5,7.59,24.0,47.5,7.59,126.0,153,227158562,Suisse,Suisse,Basel-Landschaft,Basel-Landschaft
45.83,8.81,60.0,46.18,9.86,13.0,153,1200942644,Italia,Italia,-,-
47.04,8.37,76.0,47.04,8.37,57.0,154,2737089917,Suisse,Suisse,Luzern,Luzern
46.21,6.09,51.0,46.21,6.09,85.0,154,527902723,Suisse,Suisse,Genève,Genève
46.0,8.96,33.0,46.0,8.96,121.0,154,946301587,Suisse,Suisse,Ticino,Ticino
45.79,9.06,21.0,45.79,9.06,72.0,154,406419211,Italia,Italia,-,-
47.3,8.6,40.0,47.3,8.6,35.0,154,4218908272,Suisse,Suisse,Zürich,Zürich
47.05,6.11,50.0,47.05,6.11,60.0,154,1843390201,France,France,-,-
47.62,6.79,40.0,47.66,6.83,52.0,154,4828992892,France,France,-,-
47.15,7.26,86.0,47.15,7.26,65.0,154,3067884777,Suisse,Suisse,Bern - Berne,Bern - Berne
46.41,6.96,27.0,46.41,6.96,37.0,154,2754757518,Suisse,Suisse,Vaud,Vaud
47.62,6.95,48.0,47.62,6.95,27.0,154,520637322,France,France,-,-
47.45,6.88,81.0,47.45,6.88,63.0,154,1123137878,France,France,-,-
47.41,9.74,13.0,46.84,9.29,15.0,154,421311455,Suisse,Österreich,Graubünden - Grigioni - Grischun,-
46.35,7.01,34.0,46.35,7.01,120.0,154,322972534,Suisse,Suisse,Vaud,Vaud
46.53,6.65,119.0,46.53,6.65,35.0,154,211064661,Suisse,Suisse,Vaud,Vaud
45.68,9.56,132.0,45.68,9.56,22.0,154,117435664,Italia,Italia,-,-
47.08,7.59,41.0,47.08,7.59,102.0,154,552075017,Suisse,Suisse,Bern - Berne,Bern - Berne
46.92,6.38,85.0,46.92,6.38,69.0,154,594774441,France,France,-,-
45.83,6.05,70.0,45.83,6.05,82.0,154,2725361507,France,France,-,-
46.2,6.15,73.0,46.2,6.15,66.0,154,300967613,Suisse,Suisse,Genève,Genève
46.77,9.82,116.0,46.77,9.82,23.0,155,3284042197,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
46.85,10.14,58.0,46.85,10.14,97.0,155,275098551,Österreich,Österreich,-,-
47.39,8.49,14.0,47.39,8.49,41.0,155,366491142,Suisse,Suisse,Zürich,Zürich
47.38,8.54,17.0,47.38,8.54,138.0,155,51997912,Suisse,Suisse,Zürich,Zürich
45.81,9.58,106.0,45.81,9.58,25.0,155,42349012,Italia,Italia,-,-
46.2,6.14,66.0,46.2,6.14,89.0,155,2843112929,Suisse,Suisse,Genève,Genève
47.74,7.36,20.0,47.75,7.33,10.0,155,958212133,France,France,-,-
45.8,9.43,69.0,45.8,9.43,74.0,155,406909963,Italia,Italia,-,-
46.91,7.47,55.0,46.91,7.47,83.0,155,1086511976,Suisse,Suisse,Bern - Berne,Bern - Berne
46.45,6.93,27.0,46.69,6.91,47.0,155,635742717,Suisse,Suisse,Fribourg - Freiburg,Vaud
45.83,6.81,17.0,45.95,6.9,17.0,155,96998344,France,Italia,-,-
46.34,6.48,18.0,46.31,6.43,16.0,155,104616220,France,France,-,-
47.79,7.26,107.0,47.79,7.26,48.0,155,377472338,France,France,-,-
47.39,8.07,77.0,47.39,8.07,78.0,155,73206852,Suisse,Suisse,Aargau,Aargau
45.8,9.08,114.0,45.8,9.08,39.0,155,320773717,Italia,Italia,-,-
45.8,9.08,57.0,45.8,9.08,86.0,155,1221390050,Italia,Italia,-,-
45.8,8.85,43.0,45.8,8.84,12.0,155,89880964,Italia,Italia,-,-
46.81,8.22,61.0,46.81,8.22,94.0,155,2214117841,Suisse,Suisse,Obwalden,Obwalden
46.26,7.43,22.0,46.26,7.43,12.0,155,313358590,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.33,9.54,86.0,47.33,9.54,69.0,155,1660469432,Suisse,Suisse,Sankt Gallen,Sankt Gallen
47.56,7.51,81.0,47.56,7.51,73.0,155,3369537045,France,France,-,-
47.38,8.54,61.0,47.38,8.54,94.0,155,111643833,Suisse,Suisse,Zürich,Zürich
46.2,6.31,114.0,46.2,6.31,42.0,156,463219982,France,France,-,-
47.33,8.28,27.0,47.33,8.28,98.0,156,348494881,Suisse,Suisse,Aargau,Aargau
47.8,9.64,53.0,47.8,9.64,70.0,156,1537112490,Deutschland,Deutschland,-,-
45.82,8.81,72.0,45.82,8.81,53.0,156,102760709,Italia,Italia,-,-
46.69,7.86,61.0,46.69,7.86,86.0,156,339917409,Suisse,Suisse,Bern - Berne,Bern - Berne
47.43,8.67,53.0,47.43,8.67,12.0,156,26472212,Suisse,Suisse,Zürich,Zürich
47.14,6.2,51.0,47.14,6.2,29.0,156,2309878386,France,France,-,-
45.96,8.43,13.0,45.96,8.43,23.0,156,547209378,Italia,Italia,-,-
46.17,6.12,29.0,46.19,6.12,46.0,156,1606927477,Suisse,Suisse,Genève,Genève
47.06,6.74,13.0,46.23,7.37,76.0,156,236534270,Suisse,Suisse,Valais - Wallis,Neuchâtel
45.88,9.94,86.0,45.88,9.94,23.0,156,753324692199632901,Italia,Italia,-,-
47.36,8.56,43.0,47.38,8.57,12.0,156,1004232888,Suisse,Suisse,Zürich,Zürich
46.16,9.74,60.0,46.16,9.74,96.0,156,795757734,Italia,Italia,-,-
47.23,8.66,43.0,47.23,8.66,21.0,156,73953537,Suisse,Suisse,Zürich,Zürich
45.84,6.2,19.0,45.89,6.21,15.0,156,2647461737,France,France,-,-
46.48,9.83,114.0,46.48,9.83,43.0,157,600090636,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
46.19,6.18,94.0,46.19,6.18,63.0,157,3086344950,Suisse,Suisse,Genève,Genève
45.88,6.52,58.0,45.88,6.52,93.0,157,2659562080,France,France,-,-
46.52,6.54,54.0,46.52,6.54,84.0,157,1482623144,Suisse,Suisse,Vaud,Vaud
46.5,6.67,26.0,46.51,6.67,25.0,157,469283536,Suisse,Suisse,Vaud,Vaud
47.7,7.28,27.0,47.7,7.28,56.0,157,2290156310,France,France,-,-
45.98,6.6,42.0,45.98,6.6,107.0,157,2490322387,France,France,-,-
47.35,8.64,79.0,47.35,8.64,78.0,157,20229645,Suisse,Suisse,Zürich,Zürich
47.1,6.82,13.0,47.1,6.82,21.0,157,231177111,Suisse,Suisse,Neuchâtel,Neuchâtel
46.81,8.22,58.0,46.81,8.22,99.0,157,1233562645,Suisse,Suisse,Obwalden,Obwalden
46.19,6.14,19.0,46.2,6.14,16.0,157,255656965,Suisse,Suisse,Genève,Genève
46.25,6.89,105.0,46.25,6.89,51.0,157,2862728391,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.39,6.59,61.0,46.39,6.59,96.0,157,159566370,France,France,-,-
46.16,8.8,47.0,46.16,8.8,110.0,157,1416755582,Suisse,Suisse,Ticino,Ticino
46.38,6.23,54.0,46.39,6.23,13.0,157,1096155517,Suisse,Suisse,Vaud,Vaud
45.92,6.13,22.0,45.92,6.13,71.0,157,48946741,France,France,-,-
46.3,6.05,22.0,46.3,6.05,128.0,157,505191760,France,France,-,-
46.27,10.39,75.0,46.27,10.39,22.0,158,35734473,Italia,Italia,-,-
47.38,8.54,54.0,47.38,8.54,24.0,158,69626542,Suisse,Suisse,Zürich,Zürich
47.62,7.24,90.0,47.62,7.24,68.0,158,2283759599,France,France,-,-
46.31,6.93,52.0,46.31,6.93,67.0,158,601941439,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.38,6.24,92.0,46.38,6.24,55.0,158,1368008360,Suisse,Suisse,Vaud,Vaud
47.67,7.57,99.0,47.67,7.57,59.0,158,362329212,Deutschland,Deutschland,-,-
46.92,7.03,94.0,46.92,7.03,64.0,158,1380491276,Suisse,Suisse,Vaud,Vaud
45.8,9.08,63.0,45.8,9.08,95.0,158,290723075,Italia,Italia,-,-
46.95,7.39,76.0,46.95,7.39,82.0,158,253707066,Suisse,Suisse,Bern - Berne,Bern - Berne
47.39,8.16,36.0,47.39,8.16,38.0,158,265721593,Suisse,Suisse,Aargau,Aargau
45.9,6.11,10.0,45.92,6.06,43.0,158,1534534880,France,France,-,-
47.43,8.67,54.0,47.43,8.67,15.0,158,223066365,Suisse,Suisse,Zürich,Zürich
47.36,7.9,94.0,47.36,7.9,26.0,158,1718965926,Suisse,Suisse,Solothurn,Solothurn
45.91,6.12,52.0,45.91,6.12,62.0,158,518878912,France,France,-,-
46.02,7.75,32.0,46.02,7.75,10.0,158,153500661,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.36,9.41,117.0,47.36,9.41,41.0,158,451236446,Suisse,Suisse,Appenzell Innerrhoden,Appenzell Innerrhoden
47.75,7.32,60.0,47.75,7.32,98.0,158,283008928,France,France,-,-
47.43,8.67,26.0,47.38,8.54,40.0,158,1931945840,Suisse,Suisse,Zürich,Zürich
46.2,6.14,91.0,46.2,6.14,67.0,158,3233539655,Suisse,Suisse,Genève,Genève
45.84,8.14,137.0,45.84,8.14,17.0,158,247764525,Italia,Italia,-,-
47.09,6.19,22.0,47.05,6.11,65.0,158,1659997646,France,France,-,-
46.0,6.68,37.0,46.0,6.68,121.0,158,1266782384,France,France,-,-
47.37,8.64,15.0,47.37,8.64,33.0,158,53349151,Suisse,Suisse,Zürich,Zürich
47.43,8.67,10.0,47.43,8.67,148.0,158,308222820,Suisse,Suisse,Zürich,Zürich
47.62,6.79,74.0,47.62,6.79,38.0,159,1496097229,France,France,-,-
46.35,7.13,14.0,46.21,6.12,29.0,159,942351200,Suisse,Suisse,Genève,Vaud
45.82,8.82,45.0,45.82,8.83,13.0,159,283278062,Italia,Italia,-,-
46.82,8.23,63.0,46.82,8.23,72.0,159,94663233,Suisse,Suisse,Obwalden,Obwalden
47.19,7.7,93.0,47.19,7.7,66.0,159,1453681669,Suisse,Suisse,Bern - Berne,Bern - Berne
46.62,9.57,108.0,46.62,9.57,43.0,159,331498921,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
46.2,6.14,86.0,46.2,6.14,73.0,159,1693510531,Suisse,Suisse,Genève,Genève
47.54,8.08,10.0,47.54,8.08,30.0,159,420501143,Suisse,Suisse,Aargau,Aargau
47.52,8.77,75.0,47.52,8.77,83.0,159,232363862,Suisse,Suisse,Zürich,Zürich
46.2,6.16,89.0,46.2,6.16,68.0,159,334794937,Suisse,Suisse,Genève,Genève
47.38,8.54,47.0,47.22,8.67,29.0,159,634420229,Suisse,Suisse,Zürich,Zürich
46.0,8.75,36.0,46.0,8.75,92.0,159,158045162,Italia,Italia,-,-
46.23,7.26,45.0,46.23,7.26,37.0,159,3369419746,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.82,7.14,44.0,46.82,7.14,45.0,159,133197834,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
47.72,7.28,30.0,47.72,7.28,77.0,159,554512625,France,France,-,-
45.86,6.21,23.0,47.2,8.73,34.0,159,609899797,Suisse,France,Schwyz,-
47.42,9.36,64.0,47.42,9.36,30.0,159,376660360,Suisse,Suisse,Sankt Gallen,Sankt Gallen
47.06,6.74,76.0,47.06,6.74,64.0,160,351850294,Suisse,Suisse,Neuchâtel,Neuchâtel
47.23,8.94,65.0,47.23,8.94,83.0,160,2782762145,Suisse,Suisse,Sankt Gallen,Sankt Gallen
46.07,6.41,51.0,46.86,7.13,17.0,160,843897787,Suisse,France,Fribourg - Freiburg,-
45.94,9.19,99.0,45.94,9.19,53.0,160,2759722259,Italia,Italia,-,-
46.52,6.94,73.0,46.52,6.94,80.0,160,2365358133,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
45.85,10.17,43.0,45.85,10.17,117.0,160,142129036,Italia,Italia,-,-
47.62,6.79,100.0,47.62,6.79,60.0,160,1606222626,France,France,-,-
46.34,6.16,45.0,46.34,6.16,88.0,160,273560152,Suisse,Suisse,Vaud,Vaud
46.13,8.29,43.0,46.13,8.29,81.0,160,1451813330,Italia,Italia,-,-
46.81,8.22,13.0,46.81,8.22,11.0,160,150271467,Suisse,Suisse,Obwalden,Obwalden
46.95,7.44,54.0,46.95,7.44,12.0,160,2239897748,Suisse,Suisse,Bern - Berne,Bern - Berne
47.55,7.66,52.0,47.54,7.7,53.0,160,135160203,Deutschland,Deutschland,-,-
46.46,6.86,50.0,46.56,6.56,23.0,160,569275167,Suisse,Suisse,Vaud,Vaud
47.38,8.54,44.0,47.38,8.54,117.0,161,1497684121,Suisse,Suisse,Zürich,Zürich
46.99,7.4,30.0,46.99,7.4,45.0,161,300011444,Suisse,Suisse,Bern - Berne,Bern - Berne
45.74,7.07,10.0,45.74,7.07,15.0,161,507759498,Italia,Italia,-,-
47.38,8.54,75.0,47.38,8.54,86.0,161,2260102204,Suisse,Suisse,Zürich,Zürich
45.8,9.08,73.0,45.8,9.08,87.0,161,2512286667,Italia,Italia,-,-
46.2,6.14,47.0,46.2,6.14,114.0,161,2763856596,Suisse,Suisse,Genève,Genève
47.39,8.68,62.0,47.39,8.68,95.0,161,1295607314,Suisse,Suisse,Zürich,Zürich
47.38,8.54,11.0,46.95,7.39,25.0,161,3403559897,Suisse,Suisse,Bern - Berne,Zürich
45.92,6.13,22.0,45.92,6.13,119.0,161,2734276924,France,France,-,-
47.38,8.54,132.0,47.38,8.54,27.0,161,95381291,Suisse,Suisse,Zürich,Zürich
46.52,10.13,39.0,46.52,10.13,123.0,162,1692014749,Italia,Italia,-,-
46.53,6.58,52.0,46.53,6.58,82.0,162,505202968,Suisse,Suisse,Vaud,Vaud
47.38,8.54,105.0,47.38,8.54,44.0,162,53581322,Suisse,Suisse,Zürich,Zürich
46.44,9.18,36.0,46.44,9.18,30.0,162,996927104,Suisse,Suisse,Moësa,Moësa
45.8,9.08,60.0,45.8,9.08,96.0,162,96738439,Italia,Italia,-,-
46.77,9.82,35.0,46.77,9.82,18.0,162,59377252,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
47.14,9.52,27.0,47.14,9.52,13.0,162,2214097249,Liechtenstein,Liechtenstein,-,-
45.85,6.1,47.0,45.85,6.1,110.0,162,584144950,France,France,-,-
45.8,9.08,70.0,45.8,9.08,92.0,162,701420129708593152,Italia,Italia,-,-
45.8,9.08,64.0,45.8,9.08,47.0,162,427651271,Italia,Italia,-,-
47.87,8.77,57.0,47.87,8.77,48.0,162,2829220756,Deutschland,Deutschland,-,-
47.63,6.71,40.0,47.63,6.71,65.0,162,2454730302,France,France,-,-
45.86,6.08,22.0,45.86,6.08,32.0,162,2240917320,France,France,-,-
45.83,6.81,92.0,45.83,6.81,56.0,162,2781661936,Italia,Italia,-,-
46.81,8.22,129.0,46.81,8.22,33.0,162,3010047647,Suisse,Suisse,Obwalden,Obwalden
45.89,6.8,75.0,45.89,6.8,52.0,163,623735967,France,France,-,-
47.75,7.32,72.0,47.75,7.32,78.0,163,276604152,France,France,-,-
47.38,8.54,14.0,47.38,8.54,12.0,163,2203245955,Suisse,Suisse,Zürich,Zürich
45.93,6.87,24.0,45.93,6.87,22.0,163,719639131710599168,France,France,-,-
47.38,8.54,38.0,47.38,8.54,22.0,163,327414431,Suisse,Suisse,Zürich,Zürich
45.98,6.47,56.0,45.98,6.47,41.0,163,600405443,France,France,-,-
45.78,10.34,21.0,45.6,10.23,70.0,163,51233,Italia,Italia,-,-
47.28,9.86,72.0,47.28,9.86,64.0,163,630122346,Österreich,Österreich,-,-
46.83,7.52,20.0,47.15,7.26,84.0,163,123467008,Suisse,Suisse,Bern - Berne,Bern - Berne
45.8,6.11,37.0,45.8,6.11,47.0,163,2184921750,France,France,-,-
46.22,7.35,15.0,46.21,7.26,26.0,163,793952168,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.46,9.05,116.0,47.46,9.05,47.0,163,479330460,Suisse,Suisse,Sankt Gallen,Sankt Gallen
47.56,7.58,109.0,47.56,7.61,13.0,163,2974349345,Suisse,Suisse,Basel-Stadt,Basel-Stadt
46.32,6.0,77.0,46.32,6.0,34.0,163,495197923,France,France,-,-
46.19,6.77,72.0,46.19,6.77,91.0,163,551774954,France,France,-,-
47.34,9.5,40.0,47.34,9.5,73.0,163,245909676,Suisse,Suisse,Sankt Gallen,Sankt Gallen
46.45,6.93,78.0,46.45,6.93,82.0,163,133068874,Suisse,Suisse,Vaud,Vaud
46.8,7.16,21.0,46.8,7.16,13.0,163,1402001678,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
46.72,9.55,18.0,46.69,9.45,47.0,164,2827953087,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
45.9,6.65,100.0,45.9,6.65,50.0,164,4040105187,France,France,-,-
46.23,7.26,27.0,46.22,7.27,13.0,164,786761768,Suisse,Suisse,Valais - Wallis,Valais - Wallis
45.9,6.13,104.0,45.9,6.13,23.0,164,3290001425,France,France,-,-
47.03,8.31,21.0,47.03,8.31,22.0,164,250287629,Suisse,Suisse,Luzern,Luzern
46.25,6.07,26.0,46.25,6.07,14.0,164,387081922,France,France,-,-
46.75,7.62,37.0,46.75,7.62,107.0,164,3589790601,Suisse,Suisse,Bern - Berne,Bern - Berne
46.14,6.36,58.0,46.14,6.36,21.0,164,196242106,France,France,-,-
45.86,8.84,21.0,45.86,8.84,15.0,164,2862772620,Italia,Italia,-,-
47.63,7.68,66.0,47.63,7.68,96.0,164,2948669099,Deutschland,Deutschland,-,-
47.2,5.94,19.0,47.26,6.0,23.0,164,739237290,France,France,-,-
47.05,8.31,16.0,47.06,8.31,67.0,164,24685439,Suisse,Suisse,Luzern,Luzern
47.5,7.25,79.0,47.5,7.25,65.0,164,582544480,France,France,-,-
47.15,9.48,104.0,47.15,9.48,60.0,164,1686400782,Suisse,Suisse,Sankt Gallen,Sankt Gallen
46.8,9.83,28.0,46.8,9.83,16.0,164,2979880064,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
46.13,8.25,104.0,46.13,8.25,14.0,164,610039775,Italia,Italia,-,-
46.33,6.05,26.0,46.33,6.05,123.0,164,3093515072,France,France,-,-
46.19,6.22,61.0,46.19,6.22,71.0,164,1917648296,France,France,-,-
45.99,8.95,10.0,46.0,8.96,81.0,165,438213921,Suisse,Suisse,Ticino,Ticino
47.43,8.67,83.0,47.43,8.67,82.0,165,458362961,Suisse,Suisse,Zürich,Zürich
47.43,8.67,32.0,47.43,8.67,133.0,165,794209195,Suisse,Suisse,Zürich,Zürich
47.14,7.26,42.0,47.14,7.26,123.0,165,710507490,Suisse,Suisse,Bern - Berne,Bern - Berne
47.42,9.36,53.0,47.42,9.36,112.0,165,3044609297,Suisse,Suisse,Sankt Gallen,Sankt Gallen
47.74,10.3,86.0,47.74,10.3,79.0,165,3339942501,Deutschland,Deutschland,-,-
45.86,9.43,108.0,45.86,9.43,38.0,165,2269417069,Italia,Italia,-,-
46.95,7.44,37.0,46.95,7.44,24.0,165,1869222438,Suisse,Suisse,Bern - Berne,Bern - Berne
46.2,6.14,99.0,46.2,6.14,66.0,165,704004198870990848,Suisse,Suisse,Genève,Genève
46.62,9.61,116.0,46.62,9.61,49.0,165,80297438,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
47.26,6.01,91.0,47.26,6.01,74.0,165,547418041,France,France,-,-
45.83,8.81,52.0,45.83,8.81,39.0,165,3305772077,Italia,Italia,-,-
45.82,8.99,75.0,45.82,8.99,90.0,165,550132218,Italia,Italia,-,-
46.69,9.65,67.0,46.69,9.65,61.0,165,1000008883,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
46.2,6.14,100.0,46.2,6.14,64.0,166,736976078,Suisse,Suisse,Genève,Genève
46.23,6.12,64.0,46.23,6.12,93.0,166,369048800,Suisse,Suisse,Genève,Genève
45.97,6.72,56.0,45.97,6.72,42.0,166,3347847605,France,France,-,-
47.57,7.57,10.0,47.57,7.57,11.0,166,191943556,Suisse,Suisse,Basel-Stadt,Basel-Stadt
46.19,6.13,111.0,46.19,6.13,55.0,166,553112789,Suisse,Suisse,Genève,Genève
45.85,6.1,41.0,45.85,6.1,121.0,166,326789818,France,France,-,-
47.38,8.54,47.0,47.38,8.54,36.0,166,731475314,Suisse,Suisse,Zürich,Zürich
45.85,6.1,77.0,47.76,7.34,12.0,166,4892610489,France,France,-,-
47.31,7.76,11.0,47.38,8.08,11.0,166,3360961990,Suisse,Suisse,Aargau,Solothurn
45.83,8.81,13.0,45.83,8.81,153.0,166,444094538,Italia,Italia,-,-
46.2,6.14,72.0,46.2,6.14,92.0,166,1109856697,Suisse,Suisse,Genève,Genève
47.33,8.55,72.0,47.33,8.55,85.0,166,2821037301,Suisse,Suisse,Zürich,Zürich
45.83,8.81,39.0,45.83,8.81,37.0,166,2187069686,Italia,Italia,-,-
46.38,6.24,52.0,46.38,6.24,65.0,166,923686753,Suisse,Suisse,Vaud,Vaud
46.4,6.6,28.0,46.4,6.59,17.0,166,1131943531,France,France,-,-
47.57,7.57,62.0,47.57,7.57,32.0,166,2558990981,Suisse,Suisse,Basel-Stadt,Basel-Stadt
47.39,8.17,27.0,47.4,8.17,84.0,167,1516013911,Suisse,Suisse,Aargau,Aargau
47.38,8.54,119.0,47.38,8.54,46.0,167,63285134,Suisse,Suisse,Zürich,Zürich
47.75,7.33,38.0,47.75,7.33,128.0,167,457002799,France,France,-,-
45.93,6.93,102.0,45.93,6.93,55.0,167,791209740,France,France,-,-
45.9,6.65,40.0,45.9,6.65,26.0,167,1536013260,France,France,-,-
45.93,5.99,17.0,45.85,6.1,28.0,167,185137769,France,France,-,-
46.95,7.45,28.0,45.8,8.41,21.0,167,253252529,Italia,Suisse,-,Bern - Berne
45.83,8.8,24.0,45.83,8.8,73.0,167,1148061104,Italia,Italia,-,-
46.14,6.68,85.0,46.14,6.68,63.0,167,1037479752,France,France,-,-
47.38,8.54,116.0,47.38,8.54,22.0,167,1859565680,Suisse,Suisse,Zürich,Zürich
47.37,9.77,105.0,47.37,9.77,62.0,167,2525424401,Österreich,Österreich,-,-
45.91,9.13,42.0,45.91,9.13,35.0,167,531619153,Italia,Italia,-,-
